"Triplet","CancerTypes","Count"
"miR-505-5p/miR-150-5p/ATP13A3","DLBC",1
"miR-29b-3p/miR-29c-3p/ANKRD13B","BLCA",1
"miR-29c-3p/miR-135b-3p/ADAM12","CESC",1
"miR-506-3p/miR-193b-3p/HIPK1","SKCM",1
"miR-506-3p/miR-491-5p/EGR1","SKCM",1
"miR-506-3p/miR-766-3p/FSTL1","ACC",1
"miR-507/let-7g-3p/ACTB","SKCM",1
"miR-508-3p/miR-514b-5p/RGS17","SKCM",1
"miR-29c-3p/miR-181c-5p/PIK3R3","UVM",1
"miR-29c-3p/miR-203a-3p/MIB1","SKCM",1
"miR-29c-3p/miR-518c-5p/RAB11FIP1","TGCT",1
"miR-301a-3p/miR-125b-5p/IKZF2","UVM",1
"miR-301a-3p/miR-130a-3p/STEAP4","BLCA",1
"miR-301a-3p/miR-218-5p/TNFRSF10B","BLCA",1
"miR-301a-3p/miR-301b-3p/CSRNP3","COAD",1
"miR-301a-3p/miR-301b-3p/TENM2","LUSC",1
"miR-301b-3p/miR-149-5p/JCAD","ACC",1
"miR-301b-3p/miR-20a-5p/ARAP2","UCS",1
"miR-708-5p/let-7c-5p/DYNC1LI2","PCPG",1
"miR-708-5p/miR-497-5p/NOTCH2","SARC",1
"miR-301b-3p/miR-335-5p/CEMIP2","LIHC",1
"miR-301b-3p/miR-362-5p/SPART","LIHC",1
"miR-301b-3p/miR-501-5p/KLRD1","UCEC",1
"miR-301b-3p/miR-767-5p/VHL","TGCT",1
"miR-302a-3p/miR-519d-3p/CADM2","TGCT",1
"miR-302a-5p/miR-499a-3p/TET3","TGCT",1
"miR-3065-3p/miR-129-5p/LPIN1","TGCT",1
"miR-3065-3p/miR-424-5p/RNF213","TGCT",1
"miR-708-5p/miR-93-3p/NACC1","SKCM",1
"miR-7-1-3p/miR-29c-3p/BACH2","TGCT",1
"miR-3065-3p/miR-491-5p/ANKRD52","ACC",1
"miR-3065-5p/miR-130a-3p/INHBA","HNSC",1
"miR-3065-5p/miR-34c-5p/BAZ1B","TGCT",1
"miR-30a-3p/miR-106a-5p/ZBTB38","UCS",1
"miR-7-1-3p/miR-365a-3p/PSIP1","SARC",1
"miR-744-3p/miR-92b-3p/YIPF4","TGCT",1
"miR-30a-3p/miR-127-5p/SORL1","BLCA",1
"miR-30a-3p/miR-135b-5p/ZNF107","THYM",1
"miR-30a-3p/miR-185-3p/COL5A2","UCEC",1
"miR-30a-3p/miR-212-3p/SOD2","SARC",1
"miR-30a-3p/miR-331-3p/COL5A2","LUSC",1
"miR-30a-3p/miR-497-5p/HIPK1","THYM",1
"miR-30a-3p/miR-539-5p/PYROXD1","STAD",1
"miR-30a-5p/let-7b-5p/SKP2","THYM",1
"miR-30a-5p/miR-106a-5p/HIPK1","UCS",1
"miR-30a-5p/miR-17-5p/NPEPPS","THYM",1
"miR-744-3p/miR-96-5p/TP53INP1","ESCA",1
"miR-744-5p/miR-1269a/SMAD3","UCS",1
"miR-30a-5p/miR-17-5p/TGFBR2","UCS",1
"miR-30a-5p/miR-548b-3p/CCNE2","UVM",1
"miR-30b-3p/miR-142-5p/FAM71F2","CESC",1
"miR-30b-3p/miR-32-3p/BCL3","DLBC",1
"miR-30b-5p/miR-331-5p/QKI","DLBC",1
"miR-30c-1-3p/miR-1228-3p/IKZF3","PAAD",1
"miR-30c-1-3p/miR-342-3p/ADAMTS1","BLCA",1
"miR-30c-2-3p/miR-30b-3p/FOSL2","SARC",1
"miR-758-3p/miR-146a-5p/SLC38A1","UCEC",1
"miR-758-3p/miR-493-5p/SLFN5","UCS",1
"miR-31-3p/miR-18a-5p/FBN2","HNSC",1
"miR-31-3p/miR-19b-3p/FBN2","HNSC",1
"miR-7-5p/miR-181b-5p/STOM","BLCA",1
"miR-7-5p/miR-338-5p/PNMA2","MESO",1
"miR-31-5p/miR-133a-3p/MKI67","LGG",1
"miR-31-5p/miR-509-3p/ASPM","THYM",1
"miR-3170/miR-520c-3p/FXYD5","THYM",1
"miR-320b/miR-15a-5p/PDIA6","UVM",1
"miR-320b/miR-192-3p/SLC38A2","HNSC",1
"miR-7-5p/miR-362-3p/PAPPA","STAD",1
"miR-7-5p/miR-429/ACSL4","CESC",1
"miR-7-5p/miR-940/AHNAK","SKCM",1
"miR-320c/miR-141-5p/NUFIP2","UCS",1
"miR-320c/miR-194-5p/IREB2","UVM",1
"miR-320c/miR-320d/CCND2","STAD",1
"miR-323a-3p/miR-30a-5p/MYC","THYM",1
"miR-32-3p/miR-143-3p/SLC38A1","STAD",1
"miR-32-3p/miR-548j-5p/REEP3","CHOL",1
"miR-32-5p/miR-181a-2-3p/SETD7","SKCM",1
"miR-326/miR-377-5p/TUB","SKCM",1
"miR-329-3p/miR-188-3p/CLSTN3","UCS",1
"miR-329-3p/miR-19a-3p/RAP2B","CESC",1
"miR-329-3p/miR-223-5p/SLITRK4","TGCT",1
"miR-329-3p/miR-301a-3p/NR3C1","ACC",1
"miR-329-3p/miR-377-3p/KCNA4","MESO",1
"miR-330-3p/miR-3065-3p/ENPP2","BLCA",1
"miR-330-3p/miR-3065-3p/SOD2","SARC",1
"miR-330-3p/miR-329-3p/BHLHE40","ACC",1
"miR-330-3p/miR-335-3p/NEGR1","SARC",1
"miR-330-5p/miR-126-5p/PTPN7","LGG",1
"miR-330-5p/miR-133a-3p/MKI67","LGG",1
"miR-331-3p/miR-30c-1-3p/SOD2","LIHC",1
"miR-765/miR-940/HEYL","SKCM",1
"miR-766-3p/miR-130b-3p/PRRG4","UCS",1
"miR-766-3p/miR-149-3p/PIGR","UCS",1
"miR-766-3p/miR-18b-5p/MYADM","DLBC",1
"miR-766-3p/miR-329-3p/NUDT3","ACC",1
"miR-766-3p/miR-335-5p/ZNF568","ACC",1
"miR-766-3p/miR-432-5p/TFPI","LGG",1
"miR-766-3p/miR-483-3p/NT5C2","THYM",1
"miR-767-5p/miR-651-5p/CDK6","BLCA",1
"miR-873-5p/miR-4326/AMOTL1","SKCM",1
"miR-874-3p/miR-20a-5p/SFT2D2","SKCM",1
"miR-874-3p/miR-431-5p/NXPE3","STAD",1
"miR-877-3p/miR-1-3p/SLC5A3","UCS",1
"miR-889-3p/miR-181a-5p/CYP1B1","SARC",1
"miR-892a/miR-195-5p/RACGAP1","THYM",1
"miR-92a-1-5p/miR-199a-3p/ANKRD52","ACC",1
"miR-92b-3p/miR-18a-5p/EFR3A","UCS",1
"miR-92b-3p/miR-203a-3p/COX20","UCS",1
"miR-92b-3p/miR-940/SLC7A1","THYM",1
"miR-93-3p/let-7c-5p/CCNE2","SARC",1
"miR-93-3p/miR-106a-5p/MYO1F","SKCM",1
"miR-93-3p/miR-212-3p/CCNE2","SARC",1
"miR-93-3p/miR-455-3p/GLUL","SARC",1
"miR-935/miR-133a-3p/MKI67","LGG",1
"miR-93-5p/miR-17-5p/KIAA1522","SKCM",1
"miR-93-5p/miR-17-5p/MAP3K9","SKCM",1
"miR-93-5p/miR-17-5p/SLC24A2","THYM",1
"miR-93-5p/miR-200a-3p/CRYBG3","STAD",1
"miR-939-5p/miR-221-5p/LIF","KIRP",1
"miR-9-3p/miR-182-5p/MTMR12","ACC",1
"miR-9-3p/miR-455-3p/GSPT1","TGCT",1
"miR-940/miR-196a-5p/NRXN3","ACC",1
"miR-940/miR-652-3p/RPS19","SKCM",1
"miR-942-5p/miR-142-3p/KMT2D","ACC",1
"miR-942-5p/miR-181a-5p/NAT8L","THYM",1
"miR-942-5p/miR-3934-5p/FAXC","ESCA",1
"miR-9-5p/miR-129-5p/TAGLN","SARC",1
"miR-9-5p/miR-130b-5p/MBNL1","ACC",1
"miR-9-5p/miR-19b-1-5p/MACF1","SKCM",1
"miR-9-5p/miR-204-5p/CREB1","DLBC",1
"miR-9-5p/miR-34a-5p/MACF1","SKCM",1
"miR-96-5p/miR-195-5p/NUP50","THYM",1
"miR-96-5p/miR-3662/SYNM","TGCT",1
"miR-96-5p/miR-502-5p/IGF1R","BLCA",1
"miR-98-5p/let-7d-5p/ARID3B","UCS",1
"miR-99a-5p/miR-100-5p/PIMREG","SKCM",1
"miR-99a-5p/miR-1-3p/TMEM135","SARC",1
"miR-99a-5p/miR-3065-5p/FZD5","UCS",1
"miR-1226-3p/miR-98-5p/OGT","ACC",1
"miR-1229-3p/miR-135b-5p/NPTX1","BLCA",1
"miR-1229-3p/miR-145-5p/MKI67","LGG",1
"miR-1229-3p/miR-185-3p/CENPF","LGG",1
"miR-1229-3p/miR-503-5p/EPB41L2","LUAD",1
"miR-125a-3p/miR-301a-3p/CEMIP2","READ",1
"miR-125a-3p/miR-504-5p/GATD3A","LGG",1
"miR-125b-2-3p/let-7c-5p/SLC20A1","ACC",1
"miR-125b-2-3p/miR-138-5p/WEE1","ACC",1
"miR-125b-2-3p/miR-195-5p/GALNT7","SARC",1
"miR-125b-5p/miR-93-3p/FAM102A","SARC",1
"miR-126-3p/miR-33a-5p/ADAM9","BLCA",1
"miR-1270/miR-324-5p/FAT3","BLCA",1
"miR-1271-5p/miR-106a-5p/TACC1","BLCA",1
"miR-127-5p/miR-195-5p/SOCS5","ACC",1
"miR-127-5p/miR-30a-5p/CBX2","THYM",1
"miR-127-5p/miR-379-5p/MICAL2","ACC",1
"miR-128-3p/miR-15a-5p/ADORA2B","THYM",1
"miR-1287-5p/miR-182-5p/LARP1","ACC",1
"miR-1287-5p/miR-7-5p/SOD2","LIHC",1
"miR-129-2-3p/let-7b-5p/CDK6","UVM",1
"miR-129-5p/miR-96-5p/SLC44A1","PAAD",1
"miR-1296-5p/miR-181b-5p/AHNAK","BLCA",1
"miR-1301-3p/miR-455-3p/GLUL","SARC",1
"miR-1301-3p/miR-744-5p/MAFK","SARC",1
"miR-1305/miR-142-5p/ENPP5","THYM",1
"miR-1305/miR-942-5p/VLDLR","ACC",1
"miR-1307-3p/miR-1266-5p/SMG1","CHOL",1
"miR-130a-3p/miR-141-3p/SMC4","SARC",1
"miR-130a-3p/miR-149-5p/EIF3I","SKCM",1
"miR-130a-3p/miR-203a-3p/NDRG3","UCS",1
"miR-130a-3p/miR-20a-5p/B2M","UCS",1
"miR-130a-3p/miR-301b-3p/KLRD1","UCS",1
"miR-130a-3p/miR-301b-3p/SEL1L3","UCS",1
"miR-130a-5p/miR-155-5p/WEE1","SKCM",1
"miR-130a-5p/miR-520a-5p/SYNE2","THYM",1
"miR-130b-3p/miR-130a-3p/PRRG4","UCS",1
"miR-130b-3p/miR-20a-5p/GNS","UCS",1
"miR-130b-3p/miR-20a-5p/ITGB8","UCS",1
"miR-130b-3p/miR-301a-3p/MYO1D","SARC",1
"miR-130b-3p/miR-92a-1-5p/GPRC5A","UCEC",1
"miR-130b-5p/miR-204-5p/PIK3CB","ACC",1
"miR-130b-5p/miR-30c-1-3p/PITPNM3","LIHC",1
"miR-1323/let-7b-5p/ATP8B3","THYM",1
"miR-133a-3p/miR-146a-3p/CORO1C","DLBC",1
"miR-133a-3p/miR-20a-3p/POU2F2","UVM",1
"miR-133a-3p/miR-221-5p/NOXA1","UCEC",1
"miR-133a-3p/miR-222-5p/TTYH3","UVM",1
"miR-133b/miR-133a-3p/HAPLN1","ESCA",1
"miR-135b-3p/miR-1226-3p/WNT5A","UCEC",1
"miR-135b-5p/miR-130b-3p/MTR","THYM",1
"miR-135b-5p/miR-193b-3p/LPP","ESCA",1
"miR-135b-5p/miR-200c-3p/ELMO2","SKCM",1
"miR-135b-5p/miR-490-3p/ZNF711","BLCA",1
"miR-136-5p/miR-34a-5p/FOXP1","KICH",1
"miR-136-5p/miR-424-5p/FBN1","COAD",1
"miR-136-5p/miR-424-5p/TUSC3","COAD",1
"miR-136-5p/miR-580-3p/XRRA1","MESO",1
"miR-136-5p/miR-627-5p/IGF2BP1","UCEC",1
"miR-138-5p/miR-150-3p/QKI","DLBC",1
"miR-139-5p/miR-410-3p/MYBL1","UCS",1
"miR-139-5p/miR-582-3p/ASH1L","CHOL",1
"miR-1-3p/miR-139-5p/MSH6","DLBC",1
"miR-1-3p/miR-188-3p/STX6","READ",1
"miR-1-3p/miR-20b-5p/ZBED3","MESO",1
"miR-1-3p/miR-411-5p/CDH2","UCS",1
"miR-1-3p/miR-93-5p/NDRG1","BLCA",1
"miR-141-3p/miR-194-3p/SLC7A2","SARC",1
"miR-141-3p/miR-23c/NR6A1","MESO",1
"miR-141-3p/miR-3200-3p/SKAP2","MESO",1
"miR-141-3p/miR-550a-5p/TENT5C","ACC",1
"miR-141-3p/miR-676-3p/TMOD3","PAAD",1
"miR-141-5p/miR-450b-5p/ZNF711","KIRC",1
"miR-142-3p/let-7a-2-3p/CITED2","SARC",1
"miR-142-3p/miR-153-3p/SYT4","PRAD",1
"miR-142-3p/miR-19a-3p/GCNT2","CESC",1
"miR-142-3p/miR-362-3p/ZC3H12C","STAD",1
"miR-142-5p/miR-103a-2-5p/ZNF711","UCEC",1
"miR-142-5p/miR-135a-5p/ST8SIA4","PCPG",1
"miR-142-5p/miR-940/KIF3A","ACC",1
"miR-143-3p/miR-19a-3p/GABARAPL1","SARC",1
"miR-143-3p/miR-20b-5p/ZNFX1","LUAD",1
"miR-144-3p/miR-491-3p/HOXA10","LGG",1
"miR-144-5p/miR-20a-5p/SOBP","UVM",1
"miR-145-5p/miR-20a-5p/RORA","SARC",1
"miR-145-5p/miR-432-5p/NRIP1","UVM",1
"miR-145-5p/miR-940/GLUL","LIHC",1
"miR-146a-5p/miR-125b-2-3p/TMPPE","ESCA",1
"miR-146a-5p/miR-455-3p/SHCBP1","ACC",1
"miR-146b-3p/miR-760/OBSL1","BLCA",1
"miR-146b-5p/miR-1226-3p/KCTD15","STAD",1
"miR-146b-5p/miR-1292-5p/KCTD15","STAD",1
"miR-146b-5p/miR-224-5p/COL4A1","LIHC",1
"miR-146b-5p/miR-29b-1-5p/MMP16","SARC",1
"miR-146b-5p/miR-7-5p/TMBIM6","DLBC",1
"miR-148a-3p/miR-17-5p/SPRED1","DLBC",1
"miR-148a-3p/miR-181a-2-3p/CYP1B1","SARC",1
"miR-148a-5p/miR-181a-2-3p/CYP1B1","SARC",1
"miR-149-5p/miR-1276/EZH1","UCS",1
"miR-149-5p/miR-193b-3p/MARCKSL1","HNSC",1
"miR-149-5p/miR-576-5p/ABL1","SKCM",1
"miR-150-5p/miR-143-5p/AGO3","DLBC",1
"miR-150-5p/miR-195-5p/PDIA6","ACC",1
"miR-150-5p/miR-345-5p/TNPO2","DLBC",1
"miR-150-5p/miR-511-5p/NFIC","ACC",1
"miR-152-3p/miR-106a-5p/IRS1","SARC",1
"miR-152-3p/miR-144-3p/SAMD12","SARC",1
"miR-152-3p/miR-200a-3p/SPTBN1","CESC",1
"miR-155-5p/miR-10a-5p/MTRNR2L1","CESC",1
"miR-155-5p/miR-136-3p/RAPH1","LIHC",1
"miR-155-5p/miR-21-5p/THRB","KICH",1
"miR-155-5p/miR-27b-3p/CHD7","SKCM",1
"miR-155-5p/miR-589-3p/IRS2","ESCA",1
"miR-155-5p/miR-628-3p/CHD7","SKCM",1
"let-7a-3p/miR-92a-3p/ITGAV","SARC",1
"let-7b-5p/miR-31-3p/RRM2","THYM",1
"let-7b-5p/miR-520g-3p/LBR","THYM",1
"let-7c-5p/miR-19b-3p/DPYSL5","SARC",1
"let-7c-5p/miR-33a-3p/PXDN","CESC",1
"let-7c-5p/miR-362-3p/IL6R","SARC",1
"let-7c-5p/miR-96-5p/ASPH","UVM",1
"let-7e-5p/miR-1301-3p/GLUL","SARC",1
"let-7e-5p/miR-19b-3p/CCNE2","SARC",1
"let-7e-5p/miR-365a-3p/CCNE2","SARC",1
"let-7e-5p/miR-92a-3p/CCNE2","SARC",1
"let-7e-5p/miR-92a-3p/MYH9","SARC",1
"let-7f-1-3p/miR-15b-5p/PHC3","SARC",1
"let-7f-5p/let-7e-5p/CCNE2","SARC",1
"let-7f-5p/miR-139-3p/SYT7","ESCA",1
"let-7f-5p/miR-143-3p/PAPPA","THCA",1
"let-7f-5p/miR-185-3p/ZNF512B","ESCA",1
"let-7f-5p/miR-200a-5p/SOD2","SARC",1
"let-7f-5p/miR-328-3p/H2AX","LUAD",1
"let-7f-5p/miR-500b-5p/MTUS1","SARC",1
"let-7g-3p/miR-33a-5p/VLDLR","COAD",1
"let-7g-3p/miR-491-3p/RAB3C","UCEC",1
"miR-143-5p/miR-142-5p/STK35","UVM",1
"miR-143-5p/miR-27a-3p/HDAC7","SKCM",1
"miR-145-3p/miR-193b-3p/PPL","SARC",1
"miR-145-5p/miR-143-5p/ZNF772","UCEC",1
"miR-100-3p/miR-29c-3p/HIF1A","MESO",1
"miR-101-5p/miR-141-3p/PMEPA1","MESO",1
"miR-103a-2-5p/miR-106a-5p/SLC22A23","SKCM",1
"miR-103a-2-5p/miR-125b-5p/MBD3","SKCM",1
"miR-103a-2-5p/miR-200a-3p/EPHA7","BLCA",1
"miR-105-5p/miR-182-5p/NPTX1","ESCA",1
"miR-105-5p/miR-363-3p/FGF2","BLCA",1
"miR-106a-5p/miR-125b-5p/GPR157","BLCA",1
"miR-145-5p/miR-181d-5p/CDCP1","UCEC",1
"miR-145-5p/miR-181d-5p/MAP1B","MESO",1
"miR-106a-5p/miR-145-5p/CSRNP3","SARC",1
"miR-106a-5p/miR-150-5p/NFIC","ACC",1
"miR-145-5p/miR-582-3p/ANKRD12","SKCM",1
"miR-145-5p/miR-766-3p/AHNAK","SARC",1
"miR-145-5p/miR-9-5p/RREB1","ESCA",1
"miR-1468-5p/miR-1296-5p/RPRD2","KICH",1
"miR-146a-5p/miR-1180-3p/SLC16A3","MESO",1
"miR-146a-5p/miR-135b-5p/MID1","UCS",1
"miR-146a-5p/miR-196b-5p/HSPA1A","READ",1
"miR-146a-5p/miR-663b/MPP2","READ",1
"miR-146b-3p/miR-21-5p/CBX4","UCS",1
"miR-146b-5p/miR-192-5p/SLC19A2","KIRC",1
"miR-146b-5p/miR-224-5p/EGFR","LIHC",1
"miR-146b-5p/miR-3065-3p/ULK1","KIRC",1
"miR-148a-3p/miR-182-5p/ITGB8","PCPG",1
"miR-148a-3p/miR-3065-3p/CAND2","CHOL",1
"miR-148a-3p/miR-424-5p/RTL10","OV",1
"miR-149-3p/miR-301b-3p/SESN2","UCS",1
"miR-149-3p/miR-518b/HOXC8","TGCT",1
"miR-149-5p/let-7c-5p/REV3L","SKCM",1
"miR-149-5p/miR-205-5p/GUCD1","UCS",1
"miR-149-5p/miR-363-3p/SLC39A14","ACC",1
"miR-106a-5p/miR-17-5p/MTMR3","SKCM",1
"miR-106a-5p/miR-196a-5p/TGFBR3","ESCA",1
"miR-106a-5p/miR-200a-3p/FEM1B","UCS",1
"miR-106a-5p/miR-20b-5p/TSKU","DLBC",1
"miR-106a-5p/miR-21-3p/TSC22D1","LIHC",1
"miR-106a-5p/miR-25-5p/SCD5","SKCM",1
"miR-106a-5p/miR-30c-2-3p/FAM210A","ESCA",1
"miR-106a-5p/miR-34a-5p/LDLR","KICH",1
"miR-106a-5p/miR-497-5p/TOB1","PCPG",1
"miR-106a-5p/miR-526b-3p/FAM241A","TGCT",1
"miR-106a-5p/miR-539-5p/CLIC4","THYM",1
"miR-106a-5p/miR-92b-3p/TNKS2","THYM",1
"miR-106a-5p/miR-9-5p/ARHGEF10","THYM",1
"miR-106b-5p/miR-19a-3p/LDLR","SARC",1
"miR-106b-5p/miR-378a-5p/HSPA4L","SARC",1
"miR-107/miR-330-3p/SGO1","LGG",1
"miR-10a-3p/miR-214-3p/SLC31A1","CHOL",1
"miR-10a-3p/miR-340-5p/SLITRK4","SARC",1
"miR-10a-5p/miR-188-3p/NR6A1","UVM",1
"miR-10b-5p/miR-10a-5p/NTRK2","BLCA",1
"miR-10b-5p/miR-132-3p/ARHGAP11A","SARC",1
"miR-10b-5p/miR-34b-5p/CCND2","BLCA",1
"miR-149-5p/miR-3680-3p/RBM47","UVM",1
"miR-150-3p/miR-215-5p/ENC1","MESO",1
"miR-1226-3p/miR-18a-3p/E2F1","UCS",1
"miR-1226-3p/miR-491-5p/CCND2","UCEC",1
"miR-150-5p/miR-181a-2-3p/TGIF1","DLBC",1
"miR-150-5p/miR-508-5p/WDR12","SKCM",1
"miR-1229-3p/miR-1226-3p/CENPF","LGG",1
"miR-1229-3p/miR-133a-3p/MKI67","LGG",1
"miR-153-3p/miR-196a-5p/P2RY1","COAD",1
"miR-153-3p/miR-370-3p/NFAT5","ACC",1
"miR-154-5p/miR-181c-5p/ASH1L","SKCM",1
"miR-155-5p/miR-125b-5p/SH3BP4","ESCA",1
"miR-1229-3p/miR-326/LTBP3","THCA",1
"miR-1229-3p/miR-421/MATR3","UVM",1
"miR-124-3p/miR-338-5p/KIAA0040","LGG",1
"miR-155-5p/miR-424-5p/RAB3IP","KICH",1
"miR-155-5p/miR-424-5p/SH3BP4","KICH",1
"miR-155-5p/miR-455-3p/GNPNAT1","KIRC",1
"miR-155-5p/miR-664a-3p/ECT2","DLBC",1
"miR-124-3p/miR-548d-3p/AKT3","TGCT",1
"miR-124-3p/miR-548d-3p/DAB2","TGCT",1
"miR-1248/miR-767-5p/VHL","TGCT",1
"miR-125a-3p/miR-185-3p/FOXC1","SARC",1
"miR-125b-2-3p/miR-671-5p/ZFP36L2","ESCA",1
"miR-125b-2-3p/miR-93-5p/FAM241A","BLCA",1
"miR-125b-5p/miR-93-3p/NEGR1","SARC",1
"miR-125b-5p/miR-99a-3p/PPL","SARC",1
"miR-126-3p/miR-141-5p/HOXA9","STAD",1
"miR-126-5p/miR-17-5p/NPAS2","SARC",1
"miR-1270/miR-942-5p/BBX","ESCA",1
"miR-127-5p/let-7b-5p/RRM2","THYM",1
"miR-127-5p/miR-15b-5p/ABHD2","THYM",1
"miR-129-5p/miR-149-5p/CKAP2L","LGG",1
"miR-129-5p/miR-301b-3p/TNRC6C","ACC",1
"miR-129-5p/miR-3200-3p/IGF2BP1","PAAD",1
"miR-155-5p/miR-7-5p/ANKRD31","LIHC",1
"miR-15a-5p/miR-301a-3p/MAP3K9","UVM",1
"miR-15b-5p/miR-17-5p/LRIG1","SARC",1
"miR-15b-5p/miR-194-3p/GPRC5A","SARC",1
"miR-129-5p/miR-33a-5p/ADAMTS5","PAAD",1
"miR-1296-5p/miR-31-5p/CBX6","SKCM",1
"miR-15b-5p/miR-224-5p/CDH1","SARC",1
"miR-15b-5p/miR-519d-3p/ABHD2","THYM",1
"miR-1296-5p/miR-758-3p/MYH9","DLBC",1
"miR-1298-5p/miR-330-5p/MKI67","LGG",1
"miR-17-3p/miR-155-5p/BCL2","UCEC",1
"miR-17-5p/let-7e-5p/PRLR","SARC",1
"miR-17-5p/miR-106a-5p/EGLN3","LUSC",1
"miR-17-5p/miR-146a-5p/ULK1","UCS",1
"miR-17-5p/miR-148a-3p/CFL2","ESCA",1
"miR-1301-3p/miR-16-1-3p/TXNIP","SARC",1
"miR-1301-3p/miR-345-5p/IRF4","BLCA",1
"miR-17-5p/miR-182-5p/PRKAA2","BLCA",1
"miR-17-5p/miR-26a-5p/TNFRSF21","SARC",1
"miR-130a-3p/miR-181a-2-3p/DEPP1","THYM",1
"miR-130a-3p/miR-182-5p/CLTC","SKCM",1
"miR-17-5p/miR-301b-3p/MAP7","UCS",1
"miR-17-5p/miR-301b-3p/MBD2","UCS",1
"miR-17-5p/miR-760/ATP6V0E1","UCS",1
"miR-17-5p/miR-96-5p/SYBU","BLCA",1
"miR-181a-2-3p/miR-130a-3p/DUSP18","SKCM",1
"miR-181a-2-3p/miR-940/DDX21","DLBC",1
"miR-181a-5p/miR-128-3p/GPR83","THYM",1
"miR-130a-3p/miR-195-3p/MYC","THYM",1
"miR-130a-3p/miR-199b-5p/SESN2","SKCM",1
"miR-181a-5p/miR-378a-5p/ZNF699","SARC",1
"miR-181a-5p/miR-548e-3p/PDGFRA","THYM",1
"miR-130a-3p/miR-20a-5p/IFNAR2","UCS",1
"miR-130a-3p/miR-20a-5p/MAP7","UCS",1
"miR-181b-5p/miR-874-3p/CDCP1","SARC",1
"miR-181c-5p/miR-134-5p/NEK7","SKCM",1
"miR-130a-3p/miR-338-3p/SMC4","SARC",1
"miR-130a-3p/miR-33b-5p/EDN1","THYM",1
"miR-130a-3p/miR-516a-5p/MYC","THYM",1
"miR-130a-3p/miR-519c-3p/DLG5","THYM",1
"miR-181c-5p/miR-181b-5p/FOXB1","UCEC",1
"miR-181c-5p/miR-29c-3p/LAPTM4B","SKCM",1
"miR-130a-3p/miR-708-5p/CD274","UCS",1
"miR-130a-5p/miR-132-3p/THBS1","SARC",1
"miR-181d-5p/miR-129-5p/ZNF519","DLBC",1
"miR-181d-5p/miR-181a-5p/IGF2BP3","THYM",1
"miR-130b-3p/miR-125b-5p/BRWD1","STAD",1
"miR-130b-3p/miR-193b-3p/IGFBP5","UCEC",1
"miR-181d-5p/miR-33a-3p/ZC3H12C","COAD",1
"miR-182-5p/miR-125b-5p/SUZ12","THYM",1
"miR-182-5p/miR-195-5p/CENPN","THYM",1
"miR-182-5p/miR-199b-3p/VLDLR","BLCA",1
"miR-182-5p/miR-541-3p/S100A16","MESO",1
"miR-182-5p/miR-7-5p/ZFAND4","SKCM",1
"miR-182-5p/miR-96-5p/AMOTL2","THYM",1
"miR-183-3p/miR-142-5p/BTBD3","ESCA",1
"miR-130b-3p/miR-20b-5p/SYBU","ESCA",1
"miR-130b-3p/miR-218-5p/SIX4","ACC",1
"miR-130b-3p/miR-301b-3p/CLEC12B","LUSC",1
"miR-130b-3p/miR-32-3p/MAP1B","ESCA",1
"miR-183-3p/miR-98-5p/FBN1","OV",1
"miR-183-5p/miR-105-5p/AMOTL2","READ",1
"miR-183-5p/miR-301b-3p/WDR31","TGCT",1
"miR-183-5p/miR-455-3p/SLC24A4","KIRC",1
"miR-183-5p/miR-92a-3p/CPEB2","SARC",1
"miR-130b-3p/miR-331-3p/EPHA7","BLCA",1
"miR-130b-3p/miR-3928-3p/EPHA7","BLCA",1
"miR-185-3p/miR-136-3p/IDS","SARC",1
"miR-186-5p/miR-193b-5p/FOXP2","SARC",1
"miR-188-3p/miR-577/IGF2BP1","UCEC",1
"miR-188-3p/miR-653-5p/HOMER2","UVM",1
"miR-130b-3p/miR-9-5p/HEG1","ACC",1
"miR-130b-5p/let-7c-5p/DPYSL5","SARC",1
"miR-130b-5p/miR-182-3p/ZNF704","TGCT",1
"miR-18a-3p/miR-130a-3p/SFT2D2","UCS",1
"miR-18a-3p/miR-17-5p/KLF11","DLBC",1
"miR-130b-5p/miR-1976/EEF2","SKCM",1
"miR-130b-5p/miR-766-3p/ZBTB8B","THYM",1
"miR-18a-3p/miR-221-3p/ZNF275","ACC",1
"miR-18a-3p/miR-628-5p/RAB11FIP2","UCEC",1
"miR-132-3p/miR-212-3p/E2F7","SARC",1
"miR-133a-3p/miR-10a-5p/NDRG1","BLCA",1
"miR-133a-3p/miR-206/MKI67","LGG",1
"miR-133a-3p/miR-20a-5p/MYPN","STAD",1
"miR-133a-3p/miR-503-5p/CMTM4","STAD",1
"miR-18a-5p/miR-141-5p/CCND1","SKCM",1
"miR-18a-5p/miR-18b-5p/TSC22D3","READ",1
"miR-18a-5p/miR-200b-3p/MAMLD1","SKCM",1
"miR-18a-5p/miR-23b-5p/PAPSS2","UCEC",1
"miR-133b/miR-3928-3p/EYA1","CESC",1
"miR-135a-5p/miR-205-5p/SETD3","UCS",1
"miR-18a-5p/miR-335-5p/PARD6B","KICH",1
"miR-18b-5p/miR-18a-3p/PTGFRN","BLCA",1
"miR-135b-5p/miR-550a-3p/THBS1","BLCA",1
"miR-135b-5p/miR-7-1-3p/CCND2","UCEC",1
"miR-18b-5p/miR-30a-5p/ELK4","THYM",1
"miR-190a-5p/miR-214-5p/EFEMP1","SARC",1
